id,text,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,score_toxic,score_severe_toxic,score_obscene,score_threat,score_insult,score_identity_hate,annotation_source
civilcomments-2cbad4c5a01468ad1333,"Yeah, Whiting, that's what we Democrats thought when the nation elected President Barack Obama twice. But your Republicans in congress and in state Legislatures fought him tooth and nail. For the past eight years, your Republican Party and representatives chose to create a Just Say No to President Obama's administration. It's too bad the voters couldn't take the plank out of their eye to see what's to come with a Trump administration. Forgive and forget and let's move on you say? Hell no I won't go. I'll fight the Republican establishment, the ammosexuals, and the scary pockets of militia hiding out across our nation's forests. Trump hates the Republican Party more than he hates the Democrats. Wait and see.",insult,1,0,0,0,0,0,0.5,0.1,0.1,0.2,0.3,0.2,civil-comments-human-crowd-aggregate
civilcomments-82850cc365d7660e5661,"Nowadays, a lot of goodly, decent, churchgoing conservative folks dehumanize their political opponents as satanic subhuman scum. Therefore it's good and holy to mistreat them, because they're ""not one of us.""",insult,1,0,0,0,0,0,0.6,0.0,0.0,0.2,0.4,0.0,civil-comments-human-crowd-aggregate
civilcomments-697226a4d0fc9f764743,"Why do we need to spend money to send folks to investigate. In this era, aren't digital pics and reports sufficient?",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-be71103f5adbad84f244,Student in the drug trade,neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-024238fb70dfe279d1b2,Way to like yourself loserboy,insult,1,0,0,0,1,0,0.833333,0.0,0.0,0.0,0.833333,0.0,civil-comments-human-crowd-aggregate
civilcomments-52170043c84032c19766,swimmer You are right. Jews and Arabs do not belong together. Palestine is surrounded by Arabs so Jews do not belong there. Common sense. Not rights.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-c28010cd67b0fe3435c7,"It all depends where you are, for a while over there all we had was a sat-phone. You had to travel to more developed areas to have internet, skype, email, etc.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-654936d9a1b211e6feb5,"I was following up on my statement, ""You do not know why minimum wage laws were instituted."" In such a case, history is significant. But you don't care about the history, nor do you care about the people earning minimum wage. You want employers to pay LESS than $7.25 per hour. Some time ago, you asked me if I was concerned with people's happiness. You make it quite clear that you are not. You want them to live in poverty. How about responding to your idiotic idea that the applicant and the employer are equal in wage negotiations?",insult,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.4,0.0,civil-comments-human-crowd-aggregate
civilcomments-03288d6d0bfc3361bfab,"I wish I could be more sympathetic to Albertans like yourself. Unfortunately, a lot of their misfortune is of their own doing. In the 1980s, when I lived in Alberta, there was a popular bumper sticker: ""Dear Lord. Please let there be another oil boom. I promise I won't pi$$ it all away next time."" Well, there was and they did. Since the late 1940s Alberta was provided with the riches and royalties to develop the petroleum and secondary and tertiary industries and they never did. Each time they pi$$ed it all away and now, once again, they are in financial dire straits and expecting BC to allow them to crap in their own backyard with environmental and oil spill inevitable disasters.",profanity,1,0,1,0,1,0,0.7,0.1,0.5,0.1,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-90467814be30ef114847,U HAVE A SHIT BRAIN. U CAN RENT A 3 BEDROOM EASY FOR $1600/MONTH. ALL THESE HOBOS ARE JUST INSANE.,profanity,1,0,1,0,1,0,0.885714,0.157143,0.771429,0.0,0.857143,0.057143,civil-comments-human-crowd-aggregate
civilcomments-ceb123cfdf88f382039d,"That, unfortunately for you and what credibility you have, is a falsehood from beginning to end.",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-dae7ad84c802bd76001d,"Yo should do your homework before spouting nonsense. See Susan C. Boyd (she's on the Fed task force!) and Connie I. Carter's Killer Weed: Marijuana Grow Ops, Media, and Justice (UofT 2014). The producers are predominately not gangsters, and not armed.",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-9f962d011f099b614a10,That's probably true. Most people only have a few thousand saved for retirement. But most of the people reading an article about financial planning probably are above the critical threshold.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-b61b3b61091ecd95e20e,trump is America's ORANGE CRYBABY.,insult,1,0,0,0,1,0,0.539474,0.0,0.0,0.0,0.5,0.013158,civil-comments-human-crowd-aggregate
civilcomments-34e6141db2b017998468,"AND the numbers marching are interesting...I am including a link to some professors who worked on these numbers... Jeremy pressman @ University of Connecticut data collection women marches Morning update on march count in US: Low estimate: 3,673,114 High (not highest) est: 4,607,902 ...",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-2bd7a1144bed80a0f3e6,"That would be great, but it's different this time. This time he has all the toy trains he could want to play with right here. He doesn't have to go off and sell them to other cities. Charlie can ""fuggedaboutit"". Fish will be a no on this.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-5f93240d680724d3dd0b,The Army quit taking losers based on a Judge's sentence way last century.,insult,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-05bd2cfb6c7526e1d345,"Naturally, the question of whether children do better with a working mom or a stay at home mom has been researched. Children of working mom's fare just as well. Giving up her career just wouldn't make her children more happy or more successful. If you are looking for a boogey man to blame all of America's woes on... it's NOT working moms. But thanks for the guilt trip Richard. Mothers definitely need more guilt trips.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-569f4ca466e1c824a582,"Many Muslims claim their religion does not advocate violence and praises diversity! Isn't it about time that we saw a large group of Muslims start a ""reformed"" Muslim religion that eliminates the passages of the Quoran that relate to violence against the ""infidels"" and advocates the equality of men and women.A religion that enshrines 13th century dogma that is questionable today, is not suitable for the 21st century!",identity,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.2,0.6,civil-comments-human-crowd-aggregate
civilcomments-c2baab1ea71355bc1aab,Why don't you call yourself dickhead instead of pubic ... good grief.,insult,1,0,0,0,1,0,0.857143,0.057143,0.357143,0.0,0.814286,0.0,civil-comments-human-crowd-aggregate
civilcomments-f1c5f8810f3a3554286a,I take something to keep the inflammation in check.,neutral,0,0,0,0,0,0,0.003619,0.0,0.001809,0.001206,0.001206,0.001206,civil-comments-human-crowd-aggregate
civilcomments-6588ee7a8d7af0990bdc,Thank you for this comment.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-36f9248fbf71a41aa1df,And our dysfunctional legislature can't even get this right when they had the chance to. Everything in this piece everyone already intuitively knows.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-fe39f2e982e96e8e665b,Shooting the legs? That's a small target and hard to hit when someone is moving....and there are major arteries....they would bleed out in less than a minute.,threat,1,0,0,1,0,0,0.7,0.2,0.0,0.7,0.1,0.0,civil-comments-human-crowd-aggregate
civilcomments-d11f4f45a847e8239fd7,Someone is going to get hurt real bad!!,threat,1,0,0,1,0,0,0.5,0.0,0.0,0.5,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-ceeb226233bd5f82a17f,It should be mentioned that the kava was made using catchment water. That's the news coming out of the area that this occurred. Untreated catchment water is unsafe to drink. A large percentage of Hawaii island uses catchment.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-87013ceb68e38a39cb2f,"Cat 'Bad dividend performance?' Surely you jest!? My divvy income is up 2.7% YTD. It is only March. You still don't understand what SFI meant by 'nice trade'? Aren't you a trader? I just finished explaining it. Unfortunately, since I'm not a trader I didn't realize the perfect 'trade' opportunity it was. And as a 'trader' you should not care about the long term prospects of a stock. That should be meaningless to you. That was a safe opportunity to make money, and that is all you should be concerned with. Or at least that is all a trader should care about. By the way, my source for that info was BNN. I wasn't working and I tune into BNN during the day for background noise when I am not at work. It was no secret. BTW, if you don't want people 'jumping on you', maybe refrain from posting on articles that are obviously outside your style of investing. Or at least being so negative about dividend investing. We don't constantly jump onto Barlow's articles and discredit them",neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-0a748499a8e8f0b02e40,What a lying piece of SH_T!,profanity,1,0,1,0,1,0,0.758065,0.080645,0.677419,0.0,0.516129,0.0,civil-comments-human-crowd-aggregate
civilcomments-2bc418ee866a17c87ebf,"So Trump signed the Executive Order today, and the mines are already hiring. My, that was quick. LOL! If it sounds crazy, it is crazy. Why are you spreading fake news and lies?!?! What's your agenda???",neutral,0,0,0,0,0,0,0.375,0.015625,0.0,0.0,0.34375,0.015625,civil-comments-human-crowd-aggregate
civilcomments-52428026424757e5b071,"You mean if we do not give them our oil for nothing they will leave? Dont let the door hit you in the ass on the way out. We should freeze their assets to pay for the damage they cause our economy, and make them pay dearly to come back.",profanity,1,0,1,0,0,0,0.657143,0.028571,0.571429,0.1,0.171429,0.0,civil-comments-human-crowd-aggregate
civilcomments-7c6afa82aac217f0b5b7,"Amen, Mr. Mathis",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-71a6e8a1102e02c4fd7f,"I've had a very successful life with out one minute of white privilege to help me. You on the other hand don't know what you have earned and what you were given for just showing up white and male. You don't seem to know much about American history. Your ignorance about your own history is another white privilege. You get to pretend to be only an individual, as if you don't live in a society shaped by history.",insult,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.4,0.4,civil-comments-human-crowd-aggregate
civilcomments-54b465a696d7bd452fb5,"On the surface, that will not work. Parents have to be given the option of making up that difference between voucher value and tuition cost.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-3e8782e3d19bdd91aacb,"McClatchy is reporting that Obama and Bush both called up and deployed NG on the Mexican border states, no capacity to arrest but to help ICE agents etc. There may have been protests at the time but nothing like the mock outrage over a proposed strategy offered as if it was actual policy.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-731fc113e6392abb32db,"Ontarians must accept this change unless there is something better. The current costs are just too much to bare. For ordinary people, they can't afford to spend so more for electricity. For a lot of businesses, it can mean the difference between staying in business or closing, or employing people for more hours or not. They would rather kick the can down the road because they have no choice.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-20962aa6a7c60d8e45b9,"Sadly so. Unfortunately, JP II and Benedict supported the concept that the pope is 'boss' and the Vatican Curia with him. Anything that dioceses do is ""advisory"" and is accepted as such by the Vatican. Let's hope that Pope Francis does not see this diocesan synod as only advisory. Let's hope and pray that Bishop Coyne does MUCH listening to what the people are saying.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
