id,source,text,word_count,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,llm_model,cost_usd
civilcomments-f5bd78d35b3309b7fa4e,civil_comments,"If BLM is a hate group now because of a few crazies, than everyone in the Republican Party should be put on a watch-list too!",26,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d431613bce1a957c4920,civil_comments,Clapper is a liar and you are amazingly credulous.,9,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-83468cad5ee4f50a5616,civil_comments,How is it that Clent Wayne Wilson had access to this child? Where was mom when this was happening?,19,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a6b09b1121bc2746857e,civil_comments,"Anyone with a history in the mental health business should recognize Donald Trump for the sociopath and pathological liar the world has been watching. Have you ever looked at a ""Trump Collection"" tie or jacket? Talk about outsourcing--they all say ""made in China"". I heard they are looking for highly skilled professors.",53,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-83daeca50f3d7890e8c5,civil_comments,"1. As I recall, the first world leader to congratulate pResident Trump on his election was Israel's terrorist-in-chief, Benny Netanyahu. The first Latin American leader to visit Trump was Peru's president Pedro Pablo Kuczynski, who's literally a ""Jewish banker."" He worked for the World Bank and International Monetary Fund, which are known for exploiting poor people around the world. 2. Regarding conspiracy theory, some people think many Neo-Nazis are in fact working for the Jews. 3. I'm not an anti-Semite; I have nothing against Arabs. I'm an anti-Jewarchist.",93,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-0a1372534926fa9428cb,civil_comments,53% of young whites say he is legitimate these are true American citizens less percentage in blacks the Latinos most all are non citizens here illegally so the majority of young support trump as a legitimate president.,37,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-102aebbf41d5e054901a,civil_comments,Testing F word 2 Fuck,5,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6e2bc4c042c9219d9b07,civil_comments,I am voting against every incumbents out there. None of them deserves an another term. Not one! They should all be jettison out of the airlock! (I am sure Starfleet Command will not be happy about all these floating bodies 250 years from now!!),44,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-8aaee47f2154105d4531,civil_comments,"We live in THE MOST resource rich state. For us to be broke is our own fault. Mike, you put oil as the only thing the state can make money on. You couldn't be more off base. We have minerals, timber, raw land for development, etc. No, they won't solve our problems tomorrow... but they can get us off our three legged stool if we start our programs for development NOW! If you don't believe me, just take a drive across the border to Canada. Just the timber industry puts ours to shame. Not to mention the mining. And their land is still beautiful. So the OMG, you will ruin the environment excuse doesn't fly. We are simply blind and missing the boat. The state can sell timber, minerals, and coal, just as we do oil and gas. Not to mention millions of acres of land that needs to get to the people so they can develop and expand our state giving property taxes to our coffers. It's not rocket science.",171,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b2b57cab98801c052d1b,civil_comments,"keep repeating the same stupid nonsense, funny you hypocrites did not cry like this when obama did the very same thing",21,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-55e2e3d16414489ac1fc,civil_comments,"Over the last two seasons several other Duck football players reportedly committed rapes or assaults and now this player drives drunk with no insurance and assaults others with his car. I think part of the reason the Ducks did so poorly this season was bad karma from bad behavior. Several Duck players apparently carried over bad behavior from their past and should have been screened out. This college football. Citizenship and academics should matter. Mariota led the Ducks to victory not just because of his athletic ability, but because he was a good student and a fine citizen.",98,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a302c550f203522ef163,civil_comments,I bet these people will all vote for Clinton....who will let in more Muslims....some of whom I guarantee will join ISIS and murder people.,26,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-0a4308fded3565602d4b,civil_comments,"It wasn't on your driver's license if you requested it not to be. I've had an AK driver's license for 37 years . I requested my SSN not to be on the first one and it wasn't. At some point (could have been around 2000), there was a brief move to require it on the license, but before I had to renew mine, the law had changed so I still don't have it on my license ... and never will unless forced by the government to do so. There was a SCOTUS case that said the SSN should not be used as an identification number, so why is it being included in a government database with all the other information a hacker would need to steal your identity?",126,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2631fe75d46c31ebf0b0,civil_comments,"Democrat or Republican, racism is racism. Show me a Republican state or legislators who are doing a better job for kids of color or poor kids. I will wait for your answer. :) You don't have to go to Detroit or Flint. Go to Portland or some of our smaller communities in the rural areas.",54,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-3ab760bf7c926fcf3e87,civil_comments,"Canadians, who have Canadian education and Canadian work experience, in their field, are struggling to find work. It will be difficult for any immigrant, Syrian or otherwise, who lack educational credentials and language to compete. Canadian companies are simply not hiring enough to fill the void of employment. I wish all Syrian immigrants good luck. They will need it. Today's economy is difficult for even home grown and hard working Canadians.",71,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-cc77dc3ad3b63a33abbe,civil_comments,"lewinsky should wash carefully and get ALL that tobacco crap off her body - it's toxic and unhealthy - and bill was most likely going to wake up to cat poop in his shoes for a long time. ""oh honey, i think Socks (their cat) crapped in your shoes...again!"" kennedy, roosevelt, eisenhower, jefferson, - just off the top of my head, a very incomplete list of philandering presidents. then there are the philandering popes....the philandering ""captains"" of industry...do you need more? what is your reaction to trump and his talk of basically assaulting women because ""they will let you""?",99,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-f92544b034208f36a7dd,civil_comments,In light of the fact the church accepts married Protestant clergy who wish to convert it appears the medieval property laws are receding in the hierarchy's concerns.,27,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-7d2bb26136574e113b23,civil_comments,We should have invaded Israel instead of Iraq,8,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-41ed11f751b8badbbede,civil_comments,"In the past the Eugene community used a highly functional, productive approach to planning that was true to the State's Goal 1 mandate for citizen involvement in planning. The statutory process that our State legislators defined for this purpose is called the ""Refinement Plan"" process. To see a list of the past Eugene refinement plans produced with the participation of your fellow Eugene residents, click this link: Mysteriously, at some point in recent years, City staff abandoned this fruitful and effective community-driven approach to use a new, ""expert-driven"" approach, the results of which we now see with the SWAZ debacle. I hope the Mayor and City Councillors will have the courage to acknowledge this was a wrong turn. Please respect Eugene residents' rightful role in planning our community. Let us use the approach that is tried and true -- the refinement plan.",143,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-198c8975c4bceae10cea,civil_comments,Pictures of Melania wearing almost next to nothing? I don't believe you. Please provide links. Twenty or so should do it!,21,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c21f38e670856baea078,civil_comments,"Not really, considering that none of your other examples have lifelong implications on a girl's health, finances, and career. Admit it, you just want to punish girls for having sex. That's really what this is all about.",37,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a08f11b579dd88c4bf74,civil_comments,"Excellent article about how women, who attend US elite Universities, are in fact politically balanced. Written by a Canadian journalist which is even more of a shock. How come Canadian media is so terrified to report and publicize how Canadian women who attend Canadian universities are similarly politically balanced? Canadian media like the CBC and others always publicize and imply that most women are fixated on leftist social justice agendas. Then if you listened to all of Trudeau's platitudes and nonsense, one would think women are just delicate creatures living in fear who only can flourish and be protected by overreaching Government directives and programs.",105,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
